거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"17,000",,1971,2021,성북동,성북,1,26,37.36,,348-3,11290,4,,
"86,000",,2004,2021,돈암동,이수브라운스톤돈암,1,2,59.99,,636,11290,6,,
"98,000",,2004,2021,돈암동,이수브라운스톤돈암,1,2,84.97,,636,11290,14,,
"59,300",,1998,2021,돈암동,한진(609-1),1,5,59.58,,609-1,11290,3,,
"85,000",,2003,2021,돈암동,동부센트레빌,1,6,80.54,,633,11290,17,,
"88,900",,2007,2021,돈암동,돈암힐스테이트,1,6,84.74,,639,11290,11,,
"107,500",,2014,2021,돈암동,길음역금호어울림센터힐,1,7,84.98,,643,11290,18,,
"98,000",,1998,2021,돈암동,한신,1,7,132.96,,609-1,11290,1,,
"69,000",,1998,2021,돈암동,범양,1,9,59.79,,631,11290,3,,
"68,200",,1998,2021,돈암동,한신,1,9,68.13,,609-1,11290,16,,
"64,300",,1999,2021,돈암동,돈암동삼성,1,10,59.4,,15-1,11290,2,,
"87,000",,2005,2021,돈암동,일신건영휴먼빌아파트,1,13,117.16,,524,11290,2,,
"77,000",,2004,2021,돈암동,이수브라운스톤돈암,1,13,59.99,,636,11290,16,,
"87,000",,2005,2021,돈암동,일신건영휴먼빌아파트,1,13,117.16,,524,11290,2,21.04.14,O
"118,000",,2013,2021,돈암동,돈암동해피트리,1,14,132.43,,642,11290,5,,
"91,000",,2013,2021,돈암동,돈암동해피트리,1,14,84.98,,642,11290,9,,
"61,000",,1998,2021,돈암동,한진(609-1),1,15,59.58,,609-1,11290,3,,
"70,000",,1999,2021,돈암동,돈암동삼성,1,16,59.4,,15-1,11290,17,,
"60,500",,1998,2021,돈암동,한진(609-1),1,16,59.58,,609-1,11290,6,,
"87,500",,2006,2021,돈암동,돈암동더샵아파트,1,16,84.817,,603,11290,19,,
"84,800",,2004,2021,돈암동,이수브라운스톤돈암,1,16,59.99,,636,11290,9,,
"67,300",,1998,2021,돈암동,한신,1,18,68.13,,609-1,11290,4,,
"92,000",,1999,2021,돈암동,돈암동삼성,1,19,114.66,,15-1,11290,15,,
"89,000",,1998,2021,돈암동,한신,1,20,84.87,,609-1,11290,11,,
"70,000",,1998,2021,돈암동,한신,1,20,68.13,,609-1,11290,15,,
"100,000",,2014,2021,돈암동,길음역금호어울림센터힐,1,21,84.77,,643,11290,18,,
"87,700",,2003,2021,돈암동,동부센트레빌,1,21,80.54,,633,11290,5,,
"60,000",,1998,2021,돈암동,한진(609-1),1,22,59.58,,609-1,11290,16,,
"90,500",,2004,2021,돈암동,이수브라운스톤돈암,1,23,84.97,,636,11290,3,,
"106,000",,2014,2021,돈암동,길음역금호어울림센터힐,1,23,84.88,,643,11290,6,,
"67,700",,1998,2021,돈암동,한신,1,23,68.13,,609-1,11290,20,,
"97,500",,1999,2021,돈암동,돈암동삼성,1,25,114.66,,15-1,11290,23,,
"92,500",,1999,2021,돈암동,돈암동삼성,1,25,114.66,,15-1,11290,11,,
"60,000",,1998,2021,돈암동,한진(609-1),1,25,59.58,,609-1,11290,2,,
"89,000",,2003,2021,돈암동,동부센트레빌,1,26,81.82,,633,11290,6,,
"80,000",,1998,2021,돈암동,한진(609-1),1,27,132.96,,609-1,11290,10,,
"60,500",,1998,2021,돈암동,한진(609-1),1,28,59.58,,609-1,11290,6,,
"93,000",,1998,2021,돈암동,한신,1,28,152.25,,609-1,11290,11,,
"80,000",,2004,2021,돈암동,이수브라운스톤돈암,1,29,59.99,,636,11290,2,,
"59,000",,1998,2021,돈암동,한진(609-1),1,29,59.58,,609-1,11290,11,,
"60,000",,1998,2021,돈암동,한진(609-1),1,29,59.58,,609-1,11290,15,,
"83,800",,1998,2021,돈암동,한진(609-1),1,30,84.87,,609-1,11290,2,,
"79,800",,2004,2021,돈암동,이수브라운스톤돈암,1,30,59.99,,636,11290,9,,
"106,000",,1998,2021,돈암동,한신,1,30,132.96,,609-1,11290,7,,
"76,300",,2004,2021,돈암동,이수브라운스톤돈암,1,30,59.99,,636,11290,1,,
"100,000",,2005,2021,돈암동,일신건영휴먼빌아파트,1,30,117.16,,524,11290,10,,
"72,500",,1999,2021,돈암동,돈암동삼성,1,30,59.4,,15-1,11290,16,,
"92,000",,2004,2021,돈암동,이수브라운스톤돈암,1,30,84.97,,636,11290,10,,
"83,000",,1998,2021,동소문동4가,송산아파트,1,9,84.87,,279,11290,16,,
"20,800",,2018,2021,동소문동5가,성신여대역솔하임,1,22,14.093,,15,11290,13,21.03.03,O
"79,500",,2004,2021,동소문동7가,한신플러스C,1,9,59.91,,23,11290,7,,
"84,500",,2010,2021,동소문동7가,브라운스톤동선,1,26,59.96,,120,11290,9,,
"34,000",,2004,2021,동소문동7가,샤인힐,1,29,72.66,,75-10,11290,7,,
"109,500",,2009,2021,삼선동2가,삼선현대힐스테이트,1,4,114.86,,420,11290,9,,
"87,900",,2008,2021,삼선동2가,삼선푸르지오,1,5,84.83,,425,11290,6,,
"93,400",,2008,2021,삼선동2가,삼선푸르지오,1,9,84.83,,425,11290,10,,
"79,000",,2008,2021,삼선동2가,삼선푸르지오,1,11,59.95,,425,11290,1,,
"90,000",,2008,2021,삼선동2가,삼선푸르지오,1,16,84.83,,425,11290,8,,
"78,000",,2008,2021,삼선동2가,삼선푸르지오,1,19,59.95,,425,11290,4,,
"73,000",,2009,2021,삼선동2가,삼선현대힐스테이트,1,20,56.83,,420,11290,2,,
"73,000",,2009,2021,삼선동2가,삼선현대힐스테이트,1,22,56.83,,420,11290,8,,
"79,000",,2008,2021,삼선동2가,삼선푸르지오,1,25,59.95,,425,11290,6,,
"108,000",,2008,2021,삼선동2가,삼선푸르지오,1,28,114.65,,425,11290,9,,
"74,000",,2009,2021,삼선동2가,삼선현대힐스테이트,1,30,56.83,,420,11290,4,,
"50,500",,2002,2021,삼선동3가,성종그린,1,16,84.99,,18-2,11290,2,,
"142,000",,2012,2021,삼선동3가,삼선에스케이뷰,1,21,116.86,,116,11290,14,,
"70,000",,1999,2021,삼선동4가,코오롱,1,7,59.94,,73,11290,6,,
"69,000",,2010,2021,동선동1가,코아루센타시아,1,21,84.15,,121-6,11290,11,,
"59,000",,2008,2021,동선동4가,한양수자인,1,16,68.03,,295-1,11290,14,,
"75,000",,2005,2021,안암동1가,안암동삼성래미안,1,15,59.6983,,361,11290,12,,
"96,500",,2005,2021,안암동1가,안암동삼성래미안,1,22,84.8681,,361,11290,12,,
"78,000",,1983,2021,안암동3가,삼익,1,20,98.68,,135,11290,7,,
"26,000",,1969,2021,안암동4가,안암,1,4,63.87,,23-3,11290,3,,
"71,500",,2011,2021,보문동4가,보문하우스토리,1,7,59.754,,116,11290,8,,
"71,000",,2011,2021,보문동4가,보문하우스토리,1,19,59.754,,116,11290,10,,
"112,000",,2017,2021,보문동6가,보문파크뷰자이,1,2,84.96,,458,11290,5,,
"99,800",,2017,2021,보문동6가,보문파크뷰자이,1,15,59.81,,458,11290,3,,
"84,500",,2017,2021,보문동6가,보문파크뷰자이,1,16,45.81,,458,11290,14,,
"98,000",,2017,2021,보문동6가,보문파크뷰자이,1,16,59.19,,458,11290,6,,
"102,500",,2017,2021,보문동6가,보문파크뷰자이,1,16,59.81,,458,11290,6,,
"66,750",,1994,2021,보문동6가,아남,1,18,84.69,,36-2,11290,8,,
"104,500",,2017,2021,보문동6가,보문파크뷰자이,1,31,59.19,,458,11290,8,,
"127,000",,2013,2021,보문동3가,이편한세상보문,1,17,116.721,,230,11290,3,,
"105,000",,2013,2021,보문동3가,이편한세상보문,1,21,84.904,,230,11290,11,,
"104,000",,2013,2021,보문동3가,이편한세상보문,1,24,84.904,,230,11290,13,,
"75,000",,2006,2021,정릉동,정릉e-편한세상,1,2,85,,1028,11290,8,,
"65,000",,2000,2021,정릉동,정릉성원아파트101동102동,1,4,84.92,,1019,11290,12,,
"74,900",,1999,2021,정릉동,길음뉴타운경남아너스빌,1,5,114.63,,1015,11290,4,,
"73,000",,2009,2021,정릉동,우정에쉐르,1,6,84.92,,1033,11290,10,,
"80,000",,2007,2021,정릉동,정릉힐스테이트1차,1,6,84.307,,1030,11290,14,,
"109,700",,2009,2021,정릉동,정릉2차e-편한세상,1,7,114.35,,1035,11290,7,,
"33,800",,2001,2021,정릉동,대우,1,8,43.11,,1021,11290,5,,
"39,700",,1999,2021,정릉동,정릉중앙하이츠아파트,1,9,84.71,,809,11290,1,,
"70,700",,2005,2021,정릉동,정릉푸르지오,1,9,59.98,,406,11290,11,,
"74,300",,2004,2021,정릉동,중앙하이츠빌1단지,1,10,84.98,,494,11290,15,,
"57,000",,2000,2021,정릉동,정릉성원아파트101동102동,1,13,59.94,,1019,11290,5,,
"85,000",,1999,2021,정릉동,길음뉴타운경남아너스빌,1,13,114.63,,1015,11290,17,,
"73,000",,2005,2021,정릉동,정릉푸르지오,1,13,59.98,,406,11290,15,,
"49,800",,2000,2021,정릉동,정릉성원아파트101동102동,1,14,59.94,,1019,11290,3,,
"78,000",,2009,2021,정릉동,정릉2차e-편한세상,1,16,59.37,,1035,11290,15,,
"78,000",,2003,2021,정릉동,정릉푸른마을동아,1,16,114.81,,210,11290,14,,
"85,000",,2006,2021,정릉동,정릉e-편한세상,1,16,114.56,,1028,11290,12,,
"74,000",,2005,2021,정릉동,정릉풍림아이원,1,16,84.09,,239,11290,9,,
"75,000",,2005,2021,정릉동,중앙하이츠빌2단지,1,16,84.95,,435,11290,11,,
"76,800",,2006,2021,정릉동,정릉e-편한세상,1,16,85,,1028,11290,7,,
"67,000",,2001,2021,정릉동,대우,1,18,84.83,,1021,11290,4,,
"78,000",,2005,2021,정릉동,정릉풍림아이원,1,19,114.75,,239,11290,16,,
"33,500",,2001,2021,정릉동,대우,1,20,43.11,,1021,11290,3,,
"92,000",,2008,2021,정릉동,정릉힐스테이트3차,1,20,114.78,,1031,11290,7,,
"80,500",,1999,2021,정릉동,길음뉴타운경남아너스빌,1,21,114.63,,1015,11290,2,,
"71,700",,2000,2021,정릉동,정릉우성아파트 101~105동,1,21,84.99,,1020,11290,3,,
"80,500",,2005,2021,정릉동,중앙하이츠빌2단지,1,21,84.6824,,435,11290,4,,
"68,000",,2006,2021,정릉동,정릉e-편한세상,1,22,59.77,,1028,11290,7,,
"66,000",,2006,2021,정릉동,정릉e-편한세상,1,22,59.77,,1028,11290,4,,
"57,700",,2005,2021,정릉동,정릉풍림아이원,1,22,59.88,,239,11290,4,,
"90,000",,2008,2021,정릉동,라온유,1,23,109.75,,1034,11290,6,21.03.29,O
"69,300",,2006,2021,정릉동,정릉e-편한세상,1,23,59.77,,1028,11290,17,,
"69,000",,2000,2021,정릉동,정릉우성아파트 101~105동,1,23,84.99,,1020,11290,3,,
"74,300",,1999,2021,정릉동,길음뉴타운경남아너스빌,1,23,84.88,,1015,11290,11,,
"67,500",,2000,2021,정릉동,정릉우성아파트 101~105동,1,23,84.96,,1020,11290,5,,
"90,000",,2008,2021,정릉동,라온유,1,23,109.75,,1034,11290,6,,
"65,800",,2006,2021,정릉동,정릉e-편한세상,1,23,59.77,,1028,11290,2,,
"58,000",,2005,2021,정릉동,정릉풍림아이원,1,23,59.88,,239,11290,3,,
"60,000",,2003,2021,정릉동,정릉푸른마을동아,1,24,59.4,,210,11290,5,,
"69,700",,2003,2021,정릉동,정릉푸른마을동아,1,24,84.96,,210,11290,11,,
"35,000",,1977,2021,정릉동,"산장아파트가동,나동",1,24,52.89,,780,11290,5,,
"86,700",,2008,2021,정릉동,라온유,1,25,84.65,,1034,11290,8,,
"57,000",,2005,2021,정릉동,정릉풍림아이원,1,25,59.88,,239,11290,6,,
"52,300",,1999,2021,정릉동,우방,1,25,59.94,,1016,11290,3,,
"74,500",,2004,2021,정릉동,중앙하이츠빌1단지,1,26,84.98,,494,11290,13,,
"77,500",,2009,2021,정릉동,정릉2차e-편한세상,1,29,59.37,,1035,11290,9,,
"74,000",,1999,2021,정릉동,길음뉴타운데시앙,1,29,114.76,,1018,11290,10,,
"64,800",,2003,2021,정릉동,대동황토방,1,30,81.09,,1022,11290,11,,
"59,900",,2005,2021,정릉동,정릉풍림아이원,1,30,59.88,,239,11290,12,,
"69,500",,2005,2021,정릉동,정릉풍림아이원,1,30,84.09,,239,11290,15,,
"82,000",,2003,2021,정릉동,정릉푸른마을동아,1,30,114.81,,210,11290,5,,
"36,500",,1977,2021,정릉동,"산장아파트가동,나동",1,30,52.89,,780,11290,6,,
"70,500",,1999,2021,정릉동,길음뉴타운경남아너스빌,1,30,84.88,,1015,11290,5,,
"88,500",,2015,2021,정릉동,정릉꿈에그린,1,30,84.56,,1037,11290,14,,
"86,500",,2006,2021,정릉동,정릉e-편한세상,1,31,114.56,,1028,11290,16,,
"120,000",,2007,2021,길음동,길음뉴타운6단지(래미안),1,2,84.049,,1283,11290,15,,
"78,700",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,3,59.86,,1281,11290,8,21.04.30,O
"78,700",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,3,59.86,,1281,11290,8,,
"73,000",,2005,2021,길음동,길음뉴타운2단지푸르지오,1,5,59.99,,1280,11290,10,,
"89,000",,2010,2021,길음동,길음뉴타운7단지(두산위브),1,6,59.99,,1285,11290,6,,
"84,800",,1998,2021,길음동,삼부컨비니언,1,6,111.71,,1276,11290,2,,
"87,000",,2003,2021,길음동,길음뉴타운1단지(래미안길음1차),1,8,59.99,,1279,11290,10,,
"77,800",,2005,2021,길음동,길음뉴타운2단지푸르지오,1,8,59.99,,1280,11290,11,,
"103,000",,2006,2021,길음동,길음뉴타운5단지(래미안),1,9,84.96,,1282,11290,16,,
"100,400",,2010,2021,길음동,길음뉴타운8단지(래미안),1,9,59.99,,1284,11290,5,,
"84,500",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,9,59.97,,1281,11290,4,,
"92,000",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,11,84.844,,1278,11290,21,,
"101,000",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,11,84.64,,1281,11290,6,,
"89,000",,2019,2021,길음동,롯데캐슬골든힐스,1,12,59.9723,,1287-1,11290,10,,
"104,000",,2010,2021,길음동,길음뉴타운8단지(래미안),1,12,84.82,,1284,11290,11,,
"76,500",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,12,59.998,,1278,11290,3,,
"95,000",,1998,2021,길음동,삼부컨비니언,1,13,111.71,,1276,11290,14,,
"79,500",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,14,59.86,,1281,11290,8,,
"79,500",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,14,59.998,,1278,11290,18,,
"144,500",,2007,2021,길음동,길음뉴타운6단지(래미안),1,15,113.226,,1283,11290,6,,
"99,500",,2010,2021,길음동,길음뉴타운8단지(래미안),1,15,59.99,,1284,11290,10,,
"103,400",,2005,2021,길음동,길음뉴타운2단지푸르지오,1,15,114.73,,1280,11290,16,,
"120,000",,2007,2021,길음동,길음뉴타운6단지(래미안),1,15,84.049,,1283,11290,3,,
"114,000",,2019,2021,길음동,래미안길음센터피스,1,15,59.9,,498,11290,18,,
"130,000",,2010,2021,길음동,길음뉴타운8단지(래미안),1,15,114.98,,1284,11290,24,,
"100,500",,2003,2021,길음동,길음뉴타운1단지(래미안길음1차),1,16,84.96,,1279,11290,10,,
"89,000",,2010,2021,길음동,길음뉴타운7단지(두산위브),1,16,59.98,,1285,11290,19,,
"108,000",,2010,2021,길음동,길음뉴타운8단지(래미안),1,16,84.82,,1284,11290,23,,
"62,000",,2000,2021,길음동,길음현대,1,18,59.98,,1277,11290,10,,
"86,500",,2005,2021,길음동,길음뉴타운2단지푸르지오,1,18,84.97,,1280,11290,18,,
"70,000",,2007,2021,길음동,길음뉴타운6단지(래미안),1,18,59.373,,1283,11290,15,,
"110,000",,2010,2021,길음동,길음뉴타운8단지(래미안),1,18,84.92,,1284,11290,2,,
"114,300",,2019,2021,길음동,래미안길음센터피스,1,19,59.97,,498,11290,3,,
"110,000",,2019,2021,길음동,롯데캐슬골든힐스,1,19,84.932,,1287-1,11290,2,,
"80,000",,1998,2021,길음동,삼부컨비니언,1,20,84.13,,1276,11290,12,,
"114,500",,2019,2021,길음동,래미안길음센터피스,1,21,59.9,,498,11290,9,,
"90,000",,2010,2021,길음동,길음뉴타운7단지(두산위브),1,22,59.99,,1285,11290,5,,
"112,000",,2006,2021,길음동,길음뉴타운5단지(래미안),1,22,84.96,,1282,11290,6,,
"69,900",,2000,2021,길음동,길음현대,1,22,59.98,,1277,11290,15,,
"120,000",,2019,2021,길음동,롯데캐슬골든힐스,1,22,84.932,,1287-1,11290,12,,
"150,600",,2019,2021,길음동,래미안길음센터피스,1,23,84.95,,498,11290,11,,
"49,500",,1988,2021,길음동,신안파크,1,23,68.14,,635-168,11290,8,,
"88,000",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,23,84.844,,1278,11290,9,,
"78,000",,1998,2021,길음동,삼부컨비니언,1,23,84.13,,1276,11290,12,,
"84,300",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,23,59.97,,1281,11290,9,,
"107,000",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,25,114.912,,1278,11290,18,,
"90,800",,2005,2021,길음동,길음뉴타운3단지푸르지오,1,26,84.97,,1280-1,11290,16,,
"110,000",,2010,2021,길음동,길음뉴타운8단지(래미안),1,26,84.82,,1284,11290,22,,
"81,000",,1998,2021,길음동,삼부컨비니언,1,27,84.52,,1276,11290,12,,
"91,000",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,27,84.844,,1278,11290,6,,
"115,000",,2010,2021,길음동,길음뉴타운9단지(래미안),1,28,84.95,,1286,11290,23,,
"95,000",,2005,2021,길음동,길음뉴타운2단지푸르지오,1,28,84.97,,1280,11290,12,,
"52,800",,1988,2021,길음동,신안파크,1,28,68.14,,635-168,11290,9,,
"83,000",,2003,2021,길음동,길음뉴타운1단지(래미안길음1차),1,29,59.99,,1279,11290,9,,
"91,500",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,29,84.844,,1278,11290,20,,
"86,500",,2019,2021,길음동,롯데캐슬골든힐스,1,29,59.9284,,1287-1,11290,5,,
"115,000",,2019,2021,길음동,래미안길음센터피스,1,30,59.9,,498,11290,12,,
"109,300",,2005,2021,길음동,길음뉴타운4단지(e편한세상),1,30,84.64,,1281,11290,11,,
"79,000",,2003,2021,길음동,길음동동부센트레빌(1278-0),1,30,59.998,,1278,11290,11,,
"94,000",,2010,2021,길음동,길음뉴타운9단지(래미안),1,30,59.96,,1286,11290,3,,
"97,800",,2010,2021,길음동,길음뉴타운9단지(래미안),1,30,59.92,,1286,11290,27,,
"89,000",,2010,2021,종암동,종암2차SKVIEW,1,8,59.95,,135,11290,13,,
"84,700",,2004,2021,종암동,삼성래미안,1,9,59.99,,80,11290,13,,
"79,000",,2005,2021,종암동,아이파크종암동2차,1,9,59.675,,131,11290,20,,
"96,000",,2005,2021,종암동,아이파크종암동2차,1,11,84.73,,131,11290,10,,
"106,500",,2010,2021,종암동,종암2차SKVIEW,1,15,84.97,,135,11290,3,,
"90,000",,2010,2021,종암동,종암2차SKVIEW,1,15,59.98,,135,11290,12,,
"82,700",,2004,2021,종암동,삼성래미안,1,16,59.99,,80,11290,13,,
"123,000",,2011,2021,종암동,래미안라센트,1,16,84.99,,134,11290,5,,
"73,000",,2000,2021,종암동,극동,1,18,114.75,,128,11290,9,,
"48,000",,1998,2021,종암동,선경(127),1,18,59.17,,127,11290,3,21.03.02,O
"90,000",,2005,2021,종암동,아이파크종암동2차,1,19,84.73,,131,11290,3,,
"72,800",,1999,2021,종암동,종암에스케이,1,20,59.86,,104-1,11290,22,,
"89,800",,2010,2021,종암동,종암2차SKVIEW,1,21,59.98,,135,11290,5,,
"108,000",,2009,2021,종암동,래미안세레니티,1,24,84.99,,133,11290,9,,
"34,000",,1983,2021,종암동,고려,1,25,65.46,,125-1,11290,3,,
"80,000",,2008,2021,종암동,우림카이저팰리스,1,27,84.98,,132,11290,16,,
"74,000",,2005,2021,종암동,아이파크종암동2차,1,30,59.61,,131,11290,17,,
"146,000",,2011,2021,종암동,래미안라센트,1,30,114.98,,134,11290,11,,
"121,000",,2010,2021,종암동,종암2차SKVIEW,1,30,119.87,,135,11290,2,,
"97,600",,2005,2021,종암동,아이파크종암동2차,1,31,84.73,,131,11290,16,,
"57,000",,2020,2021,하월곡동,베로니스,1,2,52.58,,90-700,11290,13,,
"95,500",,2006,2021,하월곡동,래미안월곡,1,4,84.589,,225,11290,10,,
"57,000",,2020,2021,하월곡동,베로니스,1,5,52.58,,90-700,11290,14,,
"71,000",,2003,2021,하월곡동,월곡두산위브,1,5,59.855,,222,11290,11,,
"77,000",,2003,2021,하월곡동,월곡두산위브,1,6,59.855,,222,11290,10,,
"71,000",,2003,2021,하월곡동,월곡두산위브,1,6,59.855,,222,11290,2,,
"57,000",,2020,2021,하월곡동,베로니스,1,7,52.58,,90-700,11290,10,,
"56,800",,2020,2021,하월곡동,베로니스,1,7,52.9,,90-700,11290,5,,
"71,500",,1998,2021,하월곡동,동신,1,8,84.78,,219,11290,24,,
"78,900",,2006,2021,하월곡동,래미안월곡,1,8,59.754,,225,11290,3,,
"82,500",,2011,2021,하월곡동,길음서희스타힐스,1,9,84.91,,229,11290,8,,
"77,800",,2010,2021,하월곡동,꿈의숲푸르지오,1,9,59.65,,228,11290,1,,
"57,000",,2020,2021,하월곡동,베로니스,1,10,54.79,,90-700,11290,8,,
"79,800",,2006,2021,하월곡동,래미안월곡,1,10,59.754,,225,11290,5,,
"56,000",,2020,2021,하월곡동,베로니스,1,10,56.97,,90-700,11290,7,,
"55,000",,1998,2021,하월곡동,동신,1,11,59.88,,219,11290,24,,
"60,000",,1998,2021,하월곡동,동신,1,11,59.88,,219,11290,8,,
"56,800",,2020,2021,하월곡동,베로니스,1,11,52.58,,90-700,11290,5,,
"56,800",,2020,2021,하월곡동,베로니스,1,11,54.14,,90-700,11290,6,,
"57,800",,2020,2021,하월곡동,베로니스,1,11,52.9,,90-700,11290,8,,
"77,000",,2010,2021,하월곡동,꿈의숲푸르지오,1,11,59.65,,228,11290,6,,
"95,500",,2007,2021,하월곡동,월곡래미안루나밸리,1,11,84.88,,226,11290,1,21.03.08,O
"57,800",,2020,2021,하월곡동,베로니스,1,12,52.58,,90-700,11290,3,,
"57,000",,2020,2021,하월곡동,베로니스,1,12,52.58,,90-700,11290,3,,
"56,800",,2020,2021,하월곡동,베로니스,1,13,52.9,,90-700,11290,5,,
"98,500",,2006,2021,하월곡동,래미안월곡,1,13,84.589,,225,11290,11,,
"80,000",,2006,2021,하월곡동,래미안월곡,1,14,59.754,,225,11290,18,21.03.22,O
"80,000",,2006,2021,하월곡동,래미안월곡,1,14,59.754,,225,11290,18,,
"57,800",,2020,2021,하월곡동,베로니스,1,14,52.9,,90-700,11290,9,,
"86,000",,2003,2021,하월곡동,월곡두산위브,1,16,84.843,,222,11290,15,,
"85,000",,2003,2021,하월곡동,월곡두산위브,1,16,84.766,,222,11290,10,,
"12,700",,2013,2021,하월곡동,삼전솔하임3차,1,16,15.62,,88-510,11290,5,,
"12,500",,2013,2021,하월곡동,삼전솔하임3차,1,16,15.62,,88-510,11290,16,,
"89,500",,2003,2021,하월곡동,월곡두산위브,1,16,84.843,,222,11290,15,,
"72,000",,2003,2021,하월곡동,월곡두산위브,1,16,59.855,,222,11290,9,,
"56,000",,2020,2021,하월곡동,베로니스,1,17,52.9,,90-700,11290,6,,
"72,000",,2004,2021,하월곡동,샹그레빌,1,19,79.984,,224,11290,20,,
"76,800",,2010,2021,하월곡동,꿈의숲푸르지오,1,20,59.65,,228,11290,5,,
"89,900",,2010,2021,하월곡동,꿈의숲푸르지오,1,20,114.61,,228,11290,8,21.02.04,O
"56,000",,2020,2021,하월곡동,베로니스,1,20,52.58,,90-700,11290,7,,
"76,700",,2010,2021,하월곡동,꿈의숲푸르지오,1,21,59.65,,228,11290,4,,
"76,700",,2003,2021,하월곡동,월곡두산위브,1,22,59.855,,222,11290,20,,
"102,000",,2003,2021,하월곡동,월곡두산위브,1,22,114.752,,222,11290,14,,
"84,000",,2011,2021,하월곡동,길음서희스타힐스,1,23,84.54,,229,11290,14,,
"56,000",,2020,2021,하월곡동,베로니스,1,23,52.58,,90-700,11290,6,,
"93,000",,2003,2021,하월곡동,월곡두산위브,1,23,114.752,,222,11290,2,,
"56,000",,2020,2021,하월곡동,베로니스,1,23,56.97,,90-700,11290,3,,
"85,000",,2003,2021,하월곡동,월곡두산위브,1,23,84.766,,222,11290,6,,
"133,000",,2010,2021,하월곡동,코업스타클래스,1,23,138.45,,46-73,11290,27,,
"100,000",,2006,2021,하월곡동,래미안월곡,1,23,84.589,,225,11290,19,,
"98,500",,2003,2021,하월곡동,월곡두산위브,1,23,114.752,,222,11290,17,,
"97,000",,2003,2021,하월곡동,월곡두산위브,1,24,114.752,,222,11290,6,,
"78,900",,2006,2021,하월곡동,래미안월곡,1,25,59.754,,225,11290,9,,
"57,000",,2020,2021,하월곡동,베로니스,1,25,52.58,,90-700,11290,9,,
"56,000",,2020,2021,하월곡동,베로니스,1,28,52.58,,90-700,11290,3,,
"110,000",,2006,2021,하월곡동,래미안월곡,1,28,114.678,,225,11290,18,,
"56,000",,2020,2021,하월곡동,베로니스,1,29,52.9,,90-700,11290,5,,
"83,300",,2003,2021,하월곡동,월곡두산위브,1,29,84.843,,222,11290,18,,
"58,100",,2020,2021,하월곡동,베로니스,1,29,52.58,,90-700,11290,2,,
"56,800",,2020,2021,하월곡동,베로니스,1,29,52.9,,90-700,11290,4,,
"10,000",,2013,2021,하월곡동,삼전솔하임3차,1,30,15.62,,88-510,11290,15,,
"95,000",,2006,2021,하월곡동,래미안월곡,1,30,84.589,,225,11290,2,,
"80,000",,2003,2021,하월곡동,월곡두산위브,1,30,59.855,,222,11290,13,,
"61,300",,2003,2021,상월곡동,동아에코빌,1,2,59.95,,101,11290,3,,
"63,000",,2003,2021,상월곡동,동아에코빌,1,5,59.95,,101,11290,16,,
"59,900",,2003,2021,상월곡동,동아에코빌,1,6,59.95,,101,11290,1,,
"64,000",,2003,2021,상월곡동,동아에코빌,1,9,59.95,,101,11290,14,,
"45,500",,1994,2021,상월곡동,우남푸르미아,1,16,59.64,,55-56,11290,4,,
"64,000",,2003,2021,상월곡동,동아에코빌,1,16,59.95,,101,11290,6,,
"82,500",,2003,2021,상월곡동,동아에코빌,1,26,114.66,,101,11290,3,,
"63,500",,2003,2021,상월곡동,동아에코빌,1,26,59.95,,101,11290,16,,
"88,000",,2003,2021,상월곡동,동아에코빌,1,26,114.66,,101,11290,13,,
"75,400",,2003,2021,상월곡동,동아에코빌,1,29,84.97,,101,11290,2,,
"75,950",,2003,2021,상월곡동,동아에코빌,1,31,84.97,,101,11290,5,,
"94,500",,2020,2021,장위동,래미안장위퍼스트하이,1,2,59.99,,173-114,11290,11,,
"119,700",,2020,2021,장위동,래미안장위퍼스트하이,1,4,84.98,,173-114,11290,2,21.03.11,O
"118,700",,2020,2021,장위동,래미안장위퍼스트하이,1,4,84.98,,173-114,11290,2,,
"95,000",,2020,2021,장위동,래미안장위퍼스트하이,1,6,59.99,,173-114,11290,14,,
"94,000",,2020,2021,장위동,래미안장위퍼스트하이,1,6,59.99,,173-114,11290,4,,
"129,700",,2020,2021,장위동,래미안장위퍼스트하이,1,16,84.94,,173-114,11290,18,,
"120,000",,2017,2021,장위동,꿈의숲코오롱하늘채,1,18,84.87,,319,11290,21,,
"76,900",,2006,2021,장위동,참누리아파트,1,20,84.98,,316-5,11290,8,,
"69,000",,2006,2021,장위동,참누리아파트,1,22,59.98,,316-5,11290,11,,
